#Date:= 2024-10-08T15:56:43.862809
#Sampling Rate(Hz):= 1000
#Labels:= LOD	ECG	TS
1	1690	47627
1	1747	47628
1	1796	47629
1	1833	47630
1	1848	47631
1	1851	47632
1	1837	47633
1	1813	47634
1	1782	47635
1	1743	47636
1	1706	47637
1	1661	47638
1	1625	47639
1	1514	47660
1	1503	47661
1	1515	47662
1	1554	47663
1	1607	47664
1	1661	47665
1	1712	47666
1	1760	47667
1	1812	47668
1	1851	47669
1	1870	47670
1	1879	47671
1	1870	47672
1	1843	47673
1	1802	47674
1	1747	47675
1	1686	47676
1	1621	47677
1	1554	47678
1	1490	47679
1	1437	47680
1	1398	47681
1	1384	47682
1	1409	47683
1	1449	47684
1	1500	47685
1	1557	47686
1	1629	47687
1	1693	47688
1	1762	47689
1	1813	47690
1	1845	47691
1	1863	47692
1	1857	47693
1	1837	47694
1	1803	47695
1	1764	47696
1	1726	47697
1	1686	47698
1	1647	47699
1	1611	47700
1	1595	47701
1	1600	47702
1	1625	47703
1	1659	47704
1	1688	47705
1	1724	47706
1	1760	47707
1	1798	47708
1	1833	47709
1	1850	47710
1	1851	47711
1	1838	47712
1	1817	47713
1	1788	47714
1	1753	47715
1	1724	47716
1	1698	47717
1	1661	47718
1	1622	47719
1	1589	47720
1	1555	47721
1	1535	47722
1	1541	47723
1	1567	47724
1	1613	47725
1	1677	47726
1	1743	47727
1	1814	47728
1	1869	47729
1	1906	47730
1	1922	47731
1	1919	47732
1	1894	47733
1	1856	47734
1	1803	47735
1	1752	47736
1	1711	47737
1	1660	47738
1	1625	47739
1	1593	47740
1	1575	47741
1	1567	47742
1	1574	47743
1	1585	47744
1	1607	47745
1	1636	47746
1	1678	47747
1	1720	47748
1	1756	47749
1	1791	47750
1	1817	47751
1	1823	47752
1	1816	47753
1	1793	47754
1	1765	47755
1	1738	47756
1	1712	47757
1	1684	47758
1	1660	47759
1	1636	47760
1	1620	47761
1	1610	47762
1	1613	47763
1	1633	47764
1	1664	47765
1	1712	47766
1	1762	47767
1	1814	47768
1	1855	47769
1	1884	47770
1	1906	47771
1	1918	47772
1	1921	47773
1	1913	47774
1	1895	47775
1	1877	47776
1	1856	47777
1	1826	47778
1	1788	47779
1	1749	47780
1	1724	47781
1	1721	47782
1	1733	47783
1	1751	47784
1	1778	47785
1	1817	47786
1	1854	47787
1	1888	47788
1	1917	47789
1	1933	47790
1	1948	47791
1	1948	47792
1	1939	47793
1	1924	47794
1	1899	47795
1	1868	47796
1	1831	47797
1	1794	47798
1	1766	47799
1	1751	47800
1	1738	47801
1	1731	47802
1	1736	47803
1	1752	47804
1	1777	47805
1	1818	47806
1	1869	47807
1	1921	47808
1	1973	47809
1	2001	47810
1	2021	47811
1	2026	47812
1	2021	47813
1	2002	47814
1	1968	47815
1	1922	47816
1	1870	47817
1	1819	47818
1	1774	47819
1	1737	47820
1	1710	47821
1	1697	47822
1	1711	47823
1	1739	47824
1	1783	47825
1	1823	47826
1	1864	47827
1	1909	47828
1	1955	47829
1	1982	47830
1	1998	47831
1	1993	47832
1	1971	47833
1	1930	47834
1	1871	47835
1	1812	47836
1	1742	47837
1	1677	47838
1	1623	47839
1	1582	47840
1	1558	47841
1	1556	47842
1	1570	47843
1	1600	47844
1	1642	47845
1	1691	47846
1	1744	47847
1	1798	47848
1	1844	47849
1	1870	47850
1	1890	47851
1	1895	47852
1	1891	47853
1	1868	47854
1	1843	47855
1	1796	47856
1	1746	47857
1	1689	47858
1	1638	47859
1	1600	47860
1	1574	47861
1	1559	47862
1	1562	47863
1	1576	47864
1	1594	47865
1	1633	47866
1	1670	47867
1	1710	47868
1	1742	47869
1	1765	47870
1	1787	47871
1	1799	47872
1	1796	47873
1	1780	47874
1	1755	47875
1	1727	47876
1	1691	47877
1	1646	47878
1	1599	47879
1	1555	47880
1	1525	47881
1	1503	47882
1	1499	47883
1	1517	47884
1	1554	47885
1	1607	47886
1	1672	47887
1	1737	47888
1	1780	47889
1	1809	47890
1	1817	47891
1	1798	47892
1	1776	47893
1	1738	47894
1	1696	47895
1	1643	47896
1	1592	47897
1	1548	47898
1	1517	47899
1	1492	47900
1	1476	47901
1	1476	47902
1	1491	47903
1	1525	47904
1	1571	47905
1	1626	47906
1	1680	47907
1	1724	47908
1	1755	47909
1	1769	47910
1	1778	47911
1	1786	47912
1	1783	47913
1	1775	47914
1	1756	47915
1	1713	47916
1	1660	47917
1	1598	47918
1	1536	47919
1	1481	47920
1	1440	47921
1	1423	47922
1	1424	47923
1	1445	47924
1	1476	47925
1	1513	47926
1	1563	47927
1	1611	47928
1	1665	47929
1	1703	47930
1	1730	47931
1	1739	47932
1	1731	47933
1	1708	47934
1	1683	47935
1	1646	47936
1	1607	47937
1	1554	47938
1	1505	47939
1	1468	47940
1	1436	47941
1	1419	47942
1	1413	47943
1	1426	47944
1	1465	47945
1	1511	47946
1	1565	47947
1	1615	47948
1	1658	47949
1	1690	47950
1	1711	47951
1	1716	47952
1	1711	47953
1	1688	47954
1	1652	47955
1	1613	47956
1	1571	47957
1	1529	47958
1	1497	47959
1	1477	47960
1	1476	47961
1	1482	47962
1	1507	47963
1	1543	47964
1	1577	47965
1	1613	47966
1	1652	47967
1	1688	47968
1	1717	47969
1	1738	47970
1	1756	47971
1	1765	47972
1	1764	47973
1	1742	47974
1	1716	47975
1	1679	47976
1	1634	47977
1	1584	47978
1	1534	47979
1	1497	47980
1	1477	47981
1	1484	47982
1	1508	47983
1	1548	47984
1	1587	47985
1	1634	47986
1	1686	47987
1	1734	47988
1	1787	47989
1	1827	47990
1	1844	47991
1	1841	47992
1	1803	47993
1	1757	47994
1	1703	47995
1	1645	47996
1	1593	47997
1	1547	47998
1	1512	47999
1	1485	48000
1	1476	48001
1	1477	48002
1	1495	48003
1	1533	48004
1	1571	48005
1	1613	48006
1	1660	48007
1	1704	48008
1	1746	48009
1	1791	48010
1	1830	48011
1	1837	48012
1	1823	48013
1	1786	48014
1	1737	48015
1	1688	48016
1	1651	48017
1	1610	48018
1	1570	48019
1	1535	48020
1	1510	48021
1	1503	48022
1	1510	48023
1	1528	48024
1	1549	48025
1	1584	48026
1	1629	48027
1	1670	48028
1	1712	48029
1	1746	48030
1	1775	48031
1	1791	48032
1	1789	48033
1	1770	48034
1	1739	48035
1	1703	48036
1	1666	48037
1	1615	48038
1	1569	48039
1	1526	48040
1	1489	48041
1	1468	48042
1	1469	48043
1	1481	48044
1	1507	48045
1	1548	48046
1	1606	48047
1	1670	48048
1	1733	48049
1	1782	48050
1	1817	48051
1	1823	48052
1	1814	48053
1	1791	48054
1	1763	48055
1	1717	48056
1	1672	48057
1	1620	48058
1	1573	48059
1	1530	48060
1	1511	48061
1	1508	48062
1	1517	48063
1	1537	48064
1	1571	48065
1	1607	48066
1	1642	48067
1	1677	48068
1	1712	48069
1	1739	48070
1	1758	48071
1	1755	48072
1	1737	48073
1	1710	48074
1	1668	48075
1	1621	48076
1	1572	48077
1	1526	48078
1	1492	48079
1	1470	48080
1	1468	48081
1	1476	48082
1	1499	48083
1	1529	48084
1	1574	48085
1	1633	48086
1	1691	48087
1	1746	48088
1	1791	48089
1	1821	48090
1	1831	48091
1	1828	48092
1	1811	48093
1	1791	48094
1	1757	48095
1	1716	48096
1	1666	48097
1	1613	48098
1	1565	48099
1	1526	48100
1	1503	48101
1	1503	48102
1	1517	48103
1	1544	48104
1	1583	48105
1	1632	48106
1	1686	48107
1	1731	48108
1	1773	48109
1	1812	48110
1	1826	48111
1	1829	48112
1	1803	48113
1	1772	48114
1	1738	48115
1	1701	48116
1	1659	48117
1	1611	48118
1	1569	48119
1	1529	48120
1	1510	48121
1	1508	48122
1	1520	48123
1	1544	48124
1	1570	48125
1	1599	48126
1	1634	48127
1	1679	48128
1	1721	48129
1	1751	48130
1	1764	48131
1	1764	48132
1	1749	48133
1	1726	48134
1	1695	48135
1	1669	48136
1	1634	48137
1	1590	48138
1	1534	48139
1	1478	48140
1	1441	48141
1	1437	48142
1	1448	48143
1	1475	48144
1	1520	48145
1	1579	48146
1	1646	48147
1	1706	48148
1	1750	48149
1	1768	48150
1	1781	48151
1	1785	48152
1	1770	48153
1	1749	48154
1	1716	48155
1	1683	48156
1	1629	48157
1	1572	48158
1	1524	48159
1	1490	48160
1	1479	48161
1	1487	48162
1	1514	48163
1	1550	48164
